type,group_index,category_id,category_name,category_type,rule_id,rule_name,error_type,en_msg,zh_msg
single,,GRAMMAR,Grammar,grammar,ONE_PLURAL,Agreement: 'one' + plural word,,"<message>Don't use the numeral 'one' with plural words. Did you mean <suggestion><match no=""2"" /> <match no=""3"" postag=""NN|NN:.*"" postag_regexp=""yes"" /></suggestion>, <suggestion><match no=""3"" postag=""NN|NN:.*\+INDT"" postag_regexp=""yes"" /></suggestion>, or simply <suggestion><match no=""3"" /></suggestion>?</message>","<message>不要在数词'one'后面用复数形式。你是说 <suggestion><match no=""2"" /> <match no=""3"" postag=""NN|NN:.*"" postag_regexp=""yes"" /></suggestion> , <suggestion><match no=""3"" postag=""NN|NN:.*\+INDT"" postag_regexp=""yes"" /></suggestion> , or simply <suggestion><match no=""3"" /></suggestion> ?</message>"
single,,GRAMMAR,Grammar,grammar,DIE_DICE,"one die, two dice",,<message>'die' is the singular form of 'dice'. Consider using <suggestion>die</suggestion>.</message>,<message>'die'是'dice'的单数形式。考虑使用 <suggestion>die</suggestion> .</message>
single,,GRAMMAR,Grammar,grammar,FOOT_FEET,"one foot, two feet",,<message>'foot' is the singular form of 'feet'. Consider using <suggestion>foot</suggestion>.</message>,<message>'foot'是'feet'的单数形式。考虑使用 <suggestion>foot</suggestion> .</message>
single,,GRAMMAR,Grammar,grammar,MAN_MEN,"one man, two men",,<message>'man' is the singular form of 'men'. Consider using <suggestion>man</suggestion>.</message>,<message>'man'是'men'的单数形式。考虑使用 <suggestion>man</suggestion> .</message>
single,,GRAMMAR,Grammar,grammar,WOMAN_WOMEN,"one woman, two women",,<message>'woman' is the singular form of 'women'. Consider using <suggestion>woman</suggestion>.</message>,<message>'woman'是'women'的单数形式。考虑使用 <suggestion>woman</suggestion> .</message>
group,0,GRAMMAR,Grammar,grammar,HAVE_PART_AGREEMENT,Agreement: 'have' + past/present tense,,"<message>Use past participle here: <suggestion><match no=""2"" postag=""VBN"" /></suggestion>.</message>","<message>这里要用过去分词: <suggestion><match no=""2"" postag=""VBN"" /></suggestion> .</message>"
group,1,GRAMMAR,Grammar,grammar,HAVE_PART_AGREEMENT,Agreement: 'have' + past/present tense,,"<message>Possible agreement error -- use past participle here: <suggestion><match no=""3"" postag=""VBN"" /></suggestion>.</message>","<message>这里要用过去分词: <suggestion><match no=""2"" postag=""VBN"" /></suggestion> .</message>"
group,2,GRAMMAR,Grammar,grammar,HAVE_PART_AGREEMENT,Agreement: 'have' + past/present tense,,"<message>Possible agreement error -- use past participle here: <suggestion><match no=""4"" postag=""VBN"" /></suggestion>.</message>","<message>这里要用过去分词: <suggestion><match no=""2"" postag=""VBN"" /></suggestion> .</message>"
group,3,GRAMMAR,Grammar,grammar,HAVE_PART_AGREEMENT,Agreement: 'have' + past/present tense,,"<message>Possible agreement error – use past participle here: <suggestion><match no=""2"" postag=""VBN"" /></suggestion>.</message>","<message>这里要用过去分词: <suggestion><match no=""2"" postag=""VBN"" /></suggestion> .</message>"
group,4,GRAMMAR,Grammar,grammar,HAVE_PART_AGREEMENT,Agreement: 'have' + past/present tense,,"<message>Possible agreement error – use past participle here: <suggestion><match no=""4"" postag=""VBN"" /></suggestion>.</message>","<message>这里要用过去分词: <suggestion><match no=""2"" postag=""VBN"" /></suggestion> .</message>"
group,5,GRAMMAR,Grammar,grammar,HAVE_PART_AGREEMENT,Agreement: 'have' + past/present tense,,"<message>Possible agreement error – use past participle here: <suggestion><match no=""5"" postag=""VBN"" /></suggestion>.</message>","<message>这里要用过去分词: <suggestion><match no=""2"" postag=""VBN"" /></suggestion> .</message>"
group,6,GRAMMAR,Grammar,grammar,HAVE_PART_AGREEMENT,Agreement: 'have' + past/present tense,,"<message>Note: <match no=""2"" /> is a past participle of ""wend"". Did you mean <suggestion>gone</suggestion> (past participle of ""go"")?</message>","<message>这里要用过去分词: <suggestion><match no=""2"" postag=""VBN"" /></suggestion> .</message>"
group,7,GRAMMAR,Grammar,grammar,HAVE_PART_AGREEMENT,Agreement: 'have' + past/present tense,,"<message>Note: ""went"" is a past participle of ""wend"". Did you mean <suggestion>gone</suggestion> (past participle of ""go"")?</message>","<message>这里要用过去分词: <suggestion><match no=""2"" postag=""VBN"" /></suggestion> .</message>"
group,8,GRAMMAR,Grammar,grammar,HAVE_PART_AGREEMENT,Agreement: 'have' + past/present tense,,"<message>Note: ""went"" is a past participle of ""wend"". Did you mean <suggestion>gone</suggestion> (past participle of ""go"")?</message>","<message>这里要用过去分词: <suggestion><match no=""2"" postag=""VBN"" /></suggestion> .</message>"
group,0,GRAMMAR,Grammar,grammar,BEEN_PART_AGREEMENT,Agreement: 'been' or 'was' + past tense,,,
group,1,GRAMMAR,Grammar,grammar,BEEN_PART_AGREEMENT,Agreement: 'been' or 'was' + past tense,,"<message>Consider using a past participle here: <suggestion><match no=""2"" postag=""VBN"" /></suggestion>.</message>",
group,2,GRAMMAR,Grammar,grammar,BEEN_PART_AGREEMENT,Agreement: 'been' or 'was' + past tense,,"<message>Consider using a past participle here: <suggestion><match no=""3"" postag=""VBN"" /></suggestion>.</message>",
group,0,GRAMMAR,Grammar,grammar,MASS_AGREEMENT,Agreement: Mass/singular noun + non-third person verb,,"<message>Consider using third-person verb forms for singular and mass nouns: <suggestion><match no=""3"" postag=""VBZ"" /></suggestion>.</message>","<message>考虑使用动词的第三人称单数和不可数名词的形式: <suggestion><match no=""3"" postag=""VBZ"" /></suggestion> .</message>"
group,1,GRAMMAR,Grammar,grammar,MASS_AGREEMENT,Agreement: Mass/singular noun + non-third person verb,,"<message>Consider using third-person verb forms for singular and mass nouns: <suggestion><match no=""5"" postag=""VBZ"" /></suggestion>.</message>","<message>考虑使用动词的第三人称单数和不可数名词的形式: <suggestion><match no=""3"" postag=""VBZ"" /></suggestion> .</message>"
group,2,GRAMMAR,Grammar,grammar,MASS_AGREEMENT,Agreement: Mass/singular noun + non-third person verb,,"<message>Possible agreement error - use third-person verb forms for singular and mass nouns: <suggestion><match no=""4"" postag=""VBZ"" /></suggestion>.</message>","<message>考虑使用动词的第三人称单数和不可数名词的形式: <suggestion><match no=""3"" postag=""VBZ"" /></suggestion> .</message>"
group,3,GRAMMAR,Grammar,grammar,MASS_AGREEMENT,Agreement: Mass/singular noun + non-third person verb,,"<message>Possible agreement error - use third-person verb forms for singular and mass nouns: <suggestion><match no=""6"" postag=""VBZ"" /></suggestion>.</message>","<message>考虑使用动词的第三人称单数和不可数名词的形式: <suggestion><match no=""3"" postag=""VBZ"" /></suggestion> .</message>"
group,4,GRAMMAR,Grammar,grammar,MASS_AGREEMENT,Agreement: Mass/singular noun + non-third person verb,,"<message>Possible agreement error - use third-person verb forms for singular and mass nouns: <suggestion><match no=""4"" postag=""VBZ"" /></suggestion>.</message>","<message>考虑使用动词的第三人称单数和不可数名词的形式: <suggestion><match no=""3"" postag=""VBZ"" /></suggestion> .</message>"
group,5,GRAMMAR,Grammar,grammar,MASS_AGREEMENT,Agreement: Mass/singular noun + non-third person verb,,"<message>Possible agreement error - use third-person verb forms for singular and mass nouns: <suggestion><match no=""6"" postag=""VBZ"" /></suggestion>.</message>","<message>考虑使用动词的第三人称单数和不可数名词的形式: <suggestion><match no=""3"" postag=""VBZ"" /></suggestion> .</message>"
group,6,GRAMMAR,Grammar,grammar,MASS_AGREEMENT,Agreement: Mass/singular noun + non-third person verb,,"<message>Consider using third-person verb forms for singular and mass nouns: <suggestion><match no=""3"" postag=""VBZ"" /></suggestion>.</message>","<message>考虑使用动词的第三人称单数和不可数名词的形式: <suggestion><match no=""3"" postag=""VBZ"" /></suggestion> .</message>"
group,7,GRAMMAR,Grammar,grammar,MASS_AGREEMENT,Agreement: Mass/singular noun + non-third person verb,,"<message>Consider using third-person verb forms for singular and mass nouns: <suggestion><match no=""5"" postag=""VBZ"" /></suggestion>.</message>","<message>考虑使用动词的第三人称单数和不可数名词的形式: <suggestion><match no=""3"" postag=""VBZ"" /></suggestion> .</message>"
group,8,GRAMMAR,Grammar,grammar,MASS_AGREEMENT,Agreement: Mass/singular noun + non-third person verb,,"<message>Possible agreement error - use third-person verb forms for singular and mass nouns: <suggestion><match no=""4"" postag=""VBZ"" /></suggestion>.</message>","<message>考虑使用动词的第三人称单数和不可数名词的形式: <suggestion><match no=""3"" postag=""VBZ"" /></suggestion> .</message>"
group,9,GRAMMAR,Grammar,grammar,MASS_AGREEMENT,Agreement: Mass/singular noun + non-third person verb,,"<message>Possible agreement error - use third-person verb forms for singular and mass nouns: <suggestion><match no=""6"" postag=""VBZ"" /></suggestion>.</message>","<message>考虑使用动词的第三人称单数和不可数名词的形式: <suggestion><match no=""3"" postag=""VBZ"" /></suggestion> .</message>"
group,10,GRAMMAR,Grammar,grammar,MASS_AGREEMENT,Agreement: Mass/singular noun + non-third person verb,,"<message>Possible agreement error - use third-person verb forms for singular and mass nouns: <suggestion><match no=""4"" postag=""VBZ"" /></suggestion>.</message>","<message>考虑使用动词的第三人称单数和不可数名词的形式: <suggestion><match no=""3"" postag=""VBZ"" /></suggestion> .</message>"
group,11,GRAMMAR,Grammar,grammar,MASS_AGREEMENT,Agreement: Mass/singular noun + non-third person verb,,"<message>Possible agreement error - use third-person verb forms for singular and mass nouns: <suggestion><match no=""6"" postag=""VBZ"" /></suggestion>.</message>","<message>考虑使用动词的第三人称单数和不可数名词的形式: <suggestion><match no=""3"" postag=""VBZ"" /></suggestion> .</message>"
group,0,GRAMMAR,Grammar,grammar,RELATIVE_CLAUSE_AGREEMENT,Agreement of relative pronoun 'who' and verb,,"<message>Did you mean <suggestion><match no=""3"" postag=""VBZ"" postag_regexp=""yes"" postag_replace=""VBP"" /></suggestion>? Alternatively, check whether the singular of '\1' should be used.</message>","<message>你是说 <suggestion><match no=""3"" postag=""VBZ"" postag_regexp=""yes"" postag_replace=""VBP"" /></suggestion> 吗? 或者，你检查一下这里是否要用'\1'的单数形式。</message>"
group,0,GRAMMAR,Grammar,grammar,PERS_PRONOUN_AGREEMENT_SENT_START,Agreement: 'I is / you is / ... ' (at sentence start only),,<message>Did you mean <suggestion>am</suggestion>?</message>,<message>你是说 <suggestion>am</suggestion> 吗?</message>
group,1,GRAMMAR,Grammar,grammar,PERS_PRONOUN_AGREEMENT_SENT_START,Agreement: 'I is / you is / ... ' (at sentence start only),,<message>Did you mean <suggestion>am</suggestion> or <suggestion>ate</suggestion>?</message>,<message>你是说 <suggestion>am</suggestion> 吗?</message>
group,2,GRAMMAR,Grammar,grammar,PERS_PRONOUN_AGREEMENT_SENT_START,Agreement: 'I is / you is / ... ' (at sentence start only),,<message>Did you mean <suggestion>was</suggestion>?</message>,<message>你是说 <suggestion>am</suggestion> 吗?</message>
group,3,GRAMMAR,Grammar,grammar,PERS_PRONOUN_AGREEMENT_SENT_START,Agreement: 'I is / you is / ... ' (at sentence start only),,<message>Use second person verb with 'you': <suggestion>are</suggestion> or <suggestion>were</suggestion>.</message>,<message>你是说 <suggestion>am</suggestion> 吗?</message>
group,4,GRAMMAR,Grammar,grammar,PERS_PRONOUN_AGREEMENT_SENT_START,Agreement: 'I is / you is / ... ' (at sentence start only),,"<message>Use third-person verb with '<match no=""2"" />': <suggestion><match no=""3"" postag=""VBZ"" /></suggestion> or <suggestion>was</suggestion>.</message>",<message>你是说 <suggestion>am</suggestion> 吗?</message>
group,5,GRAMMAR,Grammar,grammar,PERS_PRONOUN_AGREEMENT_SENT_START,Agreement: 'I is / you is / ... ' (at sentence start only),,"<message>Use first person plural verb with 'we': <suggestion>are</suggestion>, <suggestion>were</suggestion>.</message>",<message>你是说 <suggestion>am</suggestion> 吗?</message>
group,6,GRAMMAR,Grammar,grammar,PERS_PRONOUN_AGREEMENT_SENT_START,Agreement: 'I is / you is / ... ' (at sentence start only),,"<message>Use third-person plural verb with 'they': <suggestion>are</suggestion>, <suggestion>were</suggestion>.</message>",<message>你是说 <suggestion>am</suggestion> 吗?</message>
group,0,GRAMMAR,Grammar,grammar,TO_NON_BASE,'to' + non-base form,,"<message>The verb after ""to"" should be in the base form: <suggestion><match no=""4"" postag=""VB"" /></suggestion>.</message>","<message>""to""后面的动词应该用原形: <suggestion><match no=""4"" postag=""VB"" /></suggestion> .</message>"
group,1,GRAMMAR,Grammar,grammar,TO_NON_BASE,'to' + non-base form,,"<message>Did you mean <suggestion><match no=""3"" postag=""VB"" /></suggestion>?</message>","<message>""to""后面的动词应该用原形: <suggestion><match no=""4"" postag=""VB"" /></suggestion> .</message>"
group,2,GRAMMAR,Grammar,grammar,TO_NON_BASE,'to' + non-base form,,"<message>Did you mean <suggestion><match no=""3"" postag=""VB"" /></suggestion>?</message>","<message>""to""后面的动词应该用原形: <suggestion><match no=""4"" postag=""VB"" /></suggestion> .</message>"
group,3,GRAMMAR,Grammar,grammar,TO_NON_BASE,'to' + non-base form,,"<message>Did you mean <suggestion>\1 <match no=""2"" postag=""VB"" /></suggestion>?</message>","<message>""to""后面的动词应该用原形: <suggestion><match no=""4"" postag=""VB"" /></suggestion> .</message>"
group,0,GRAMMAR,Grammar,grammar,MANY_FEW_UNCOUNTABLE,"'many/few' + uncountable noun, e.g. 'many (much) food'",,<message>Use <suggestion>much</suggestion> or <suggestion>little</suggestion> with uncountable nouns.</message>,<message>用 <suggestion>much</suggestion> or <suggestion>little</suggestion> 修饰不可数名词.</message>
group,1,GRAMMAR,Grammar,grammar,MANY_FEW_UNCOUNTABLE,"'many/few' + uncountable noun, e.g. 'many (much) food'",,<message>Use <suggestion>much</suggestion> or <suggestion>little</suggestion> with uncountable nouns.</message>,<message>用 <suggestion>much</suggestion> or <suggestion>little</suggestion> 修饰不可数名词.</message>
group,0,GRAMMAR,Grammar,grammar,A_UNCOUNTABLE,Articles: a + uncountable noun,,<message>Uncountable nouns are usually not used with an indefinite article. Use simply <suggestion>\2</suggestion>.</message>,<message>不可数名词通常不与不定冠词连用。 仅用于 <suggestion>\2</suggestion> .</message>
